id,articulo,clase
85,Temporada de humor en Caribbean Cinemas Caribbean Cinemas anunció la “Temporada de humor  primera fila Ron Barceló”  la cual tendrá lugar en Caribbean Cinemas de Galería 360. Allí se presentarán diversos shows de “stand up comedy”  imitaciones y musicales “unplugged”.Elías Yañez es el responsable de la producción que inicia el 22 de octubre y se extenderá hasta diciembre.La propuesta incluye primera vez en Teatro Caribbean el Trío Mi Amorch  desde Santiago  compuesto por Cruzmonty  Fellé Vega y Oscar Almonte. Grupo que  logra mezclar la buena música con lo jocoso de una manera singular. Tendrá a su cargo la apertura del primer show  el 22 de octubre.Una vez más se presentará La Guagua con su show “Licencia renovada”. Este colectivo de comedia que viene de abarrotar shows en Casa de Teatro  reúne a jóvenes y expertos comediantes en diferentes ramas con un solo fin: hacer reír. Conformados por Aleja Johnson  Edward Díaz  Fernando Pucheu  Gustavo García  Thomas Echavarría  Wilson Cabral. En este show presentados por Ariel Sa...,no
86,“Dólares de arena” a Funglode El Festival de Cine Global Dominicano (FCGD) anunció su octava edición  que será inaugurada con la película “Dólares de arena”   de Laura Amelia Guzmán e Israel Cárdenas   el martes 11 de noviembre en el Teatro Nacional Eduardo Brito.México es el país invitado de la octava edición del festival  en el que se darán cita más de 100 figuras  entre ellas actores  directores  productores y guionistas.En nombre del comité organizador del FCGD hicieron el anuncio el director ejecutivo de la Fundación Global Democracia y Desarrollo (Funglode)  Marco Herrera; el director del festival  Omar de la Cruz; el embajador de México en el país  José Ignacio Piña Rojas; la directora de la Dirección General de Cine (DGCINE)  Yvette Marichal; el director adjunto de la Entidad de Gestión de Derechos de los Productores Audiovisuales  (EGEDA) ñIberoamérica  Carlos Antón  y el codirector de “Dólares de Arena”  Israel Cárdenas.El evento tendrá como escenarios Santo Domingo  Santiago  Nagua  Puerto Plata  Cap ...,no
87,Edwin debuta como salsero Edwin Camacho  conocido en el ambiente musical como “Edwin el futuro de la salsa”   es un nuevo cantante dominicano que ha llegado al ruedo musical con una salsa renovada y agradable al oído de los seguidores de este ritmo.Sonando en la radio los temas “Bailando” y “Solamente tú”  con arreglos de Víctor Wall  el joven cantante agarra terreno y se posiciona como una nueva opción en este creciente mercado de la salsa dominicana  afirmaron sus promotores.Contento por la aceptación que ha logrado  y trabajado por un equipo de profesionales  Edwin además suena con un homenaje que le hiciera al cantante Juan Luis Guerra  interpretando varios de sus temas  pero en versión salsa.Apodado además como “La sensación en la salsa”  Edwin   con tan solo 25 años de edad  es uno de los salseros jóvenes que más temas tiene sonando al momento.También es uno de esos jóvenes exponentes que ha aprovechado este “boom” salsero en el país para demostrar su  talento musical.,no
88,Indomina Group cambia de marca Indomina Group anunció su cambio de marca hacia Lantica Media  como un último peldaño del proceso de reestructuración de las operaciones de la empresa.En un comunicado enviado a los medios  Lantica Media informó que su nuevo enfoque se concentra mayormente en su principal activo  que son los estudios cinematográficos Pinewood Dominican Republic Studios  ubicados en Juan Dolio y ya oficialmente abiertos  y en el desarrollo  producción y financiamiento de películas y contenido televisivo.La compañía presenta su logo y una nueva identidad de marca como parte del proceso de reestructuración y anunció también la inclusión de nuevos miembros a su equipo  como es el nombramiento de Joaquín F. Blaya  antiguo presidente de Univisión  como miembro del consejo de directores de Lantica Media  el cual tiene una vasta experiencia en la creación y administración de compañías de la  industria de medios y entretenimiento. Antonio Gennari  presidente ejecutivo de Lantica Media  dijo que “nuestro obje...,no
89,“A 2.50 el Cuba libre”  en el TN “A 2.50 el Cuba Libre” se estrenará el próximo 24 de octubre en el Bar Juan  Lockward del Teatro Nacional Eduardo Brito  a las 10:00 de la noche.“Es una propuesta viva  tenaz  controversial y excitante de la comedia del mismo nombre del dramaturgo venezolano Ibrahim Guerra”  explicó el productor Juancito Rodríguez.Se trata de una trama  en la que cinco mujeres nos darán a conocer todas sus penas y frustraciones  pero en entretenida clave de tragicomedia para que el público no deje de divertirse al presenciar este drama humano  pero sobre todo picante.Las actrices  son Olga Bucarelli  Lumy Lizardo  Yorlla Castillo  Hony Estrella y Liz Soto  dirigidas por Johnnie Mercedes.El público será partícipe activo de las confidencias de estos personajes. Un montaje novedoso que divertirá a todos y los sumergirá en una historia llena de lágrimas  carcajadas y reflexiones.Cada noche  después de la función  la cantante Diomary La Mala nos deleitará con su exitoso repertorio de boleros para el públ...,no
90,Penélope Cruz ella es la más sexy La revista estadounidense Esquire dedica su nota de portada de la edición de noviembre a la actriz española Penélope Cruz  a la que considera “la mujer viva más sexy” del mundo  un título que otorga anualmente y ya han recibido Angelina Jolie  Scarlett Johansson y Rihana  entre otras.La revista  del grupo Hearst  incluye una entrevista con la actriz mezclada con escenas de una novillada de agosto en la plaza de Las Ventas  en Madrid  en una nota cargada de detalles de la corrida que pueden parecer ridículos a cualquier aficionado taurino.En la entrevista destaca la belleza y los detalles del rostro de Cruz y también el hecho de que pidiera un chuletón de buey en el almuerzo en un restaurante madrileño.La española ganó en 2009 un Oscar por el filme de Woody Allen  “Vicky  Cristina  Barcelona”  que protagonizó con su marido Javier Bardem  con quien tiene dos hijos: Leo y Luna. Ha estado nominada en otras dos ocasiones.En las pinceladas de la conversación  recogidas en la edición digit...,no
91,Marc Anthony y Juan Luis  juntos en un tour Juan Luis Guerra y Marc Anthony iniciarán mañana la gira “Gigante2” en Lima  Perú  la cual reúne por primera vez a los afamados artistas en una serie de presentaciones que incluyen también a Ecuador  Chile  Argentina y Costa Rica.“Esta es la primera vez que Marc y Juan Luis se embarcan en una gira como tal para llevar a sus fanáticos un derroche de música en una serie de noches inolvidables”  dice Henry Cárdenas  presidente de Cárdenas Marketing Network  empresa productora de los conciertos.Juan Luis es uno de los artistas latinos más reconocidos internacionalmente en las últimas décadas. Ha vendido más de 20 millones de discos y ha ganado numerosos premios  incluyendo 15 Grammy Latinos y 3 Grammy estadounidenses. Fue la persona del año en el 2007 en los Grammy Latinos   ha obtenido también varios Premios Latin Billboard incluido el Espíritu de La Esperanza. Guerra ganó 3 Grammy Latinos en 2010  incluyendo Álbum del Año. En 2012  ganó 2 Grammy Latino como Productor del Año y Disco d...,no
92,Declaran al Torito el “Rey de Bilbao” Héctor Acosta inició el pasado fin de semana su nueva gira por Europa. Esta vez incluirá ciudades que nunca antes había pisado como Tenerife   Lanzarote y Santander  así como en otras en las que ya ha afianzado su presencia: Madrid y Bilbao  donde recibió el pasado domingo la distinción que lo acredita como “El rey de Bilbao”. El artista se siente agradecido del apoyo que ha recibido todas las veces que ha visitado esa ciudad (Bilbao)  donde el público responde fielmente. La distinción llegó para reconocer que el merenguero de Bonao es el único artista del género tropical llegado a  esas tierras  que ha llenado en varias ocasiones un lugar en esta ciudad española. “Eso hace que uno entienda que nuestra música ha trascendido  porque son lugares no muy comunes para un artista de nuestros géneros y que tengan ese honor con uno  me siento muy agradecido y emocionado”  comentó Héctor Acosta en declaraciones a LISTÍN DIARIO.El Torito  como se le conoce  ha logrado conquistar un público  f...,no
93,HTV anuncia los Heat Latin Music Awards El canal de videos musicales HTV anunció la creación de los Heat Latin Music Awards  durante un encuentro con medios de comunicación realizado en el hotel Eden Rock  en Cap Cana. Los presentadores de la rueda de prensa fueron los comunicadores Karen Martínez e Ismael Cala  quienes hicieron la conducción de un evento en el que estuvieron presentes artistas que han promocionado su música en el canal del cable.La ceremonia de la primera edición de este galardón será realizada en Cap Cana el próximo 4 de junio de 2015  mientras que los nominados serán dados a conocer en febrero del año entrante. Los puertorriqueños Alexis &amp; Fido  los venezolanos Kent &amp; Tony y el colombiano Juan Gálvez  del grupo Alkilados  fueron los artistas que compartieron su alegría por la llegada de un premio que entienden es de los latinos. Se informó que el premio es un reconocimiento a los artistas que participaron en la pantalla del canal en el año 2014.Antes de la intervención de los músicos  F...,no
94,Romeo Santos a los AMA Marc Anthony  Enrique Iglesias y Romeo Santos fueron nominados a los American Music Awards (AMA).Los superastros de música latina (salsa  pop y bachata  respectivamente) se medirán cara a cara por el premio al artista latino favorito.Iggy Azalea encabeza la lista de candidatos anunciada el lunes por Dick Clark Productions. La intérprete australiana competirá por seis premios que incluyen artista del año  artista nuevo y sencillo del año por su éxito No.1 “Fancy”. John Legend  Katy Perry y Pharrell Williams obtuvieron cinco nominaciones cada uno y Lorde tres. Todos ellos competirán por el premio al artista del año junto con Beyoncé  Luke Bryan  Eminem  Imagine Dragons y One Direction. Los 10 nominados se reducirán a cinco tras contarse los votos del público que se reciban hasta el 13 de noviembre.El cantante de “Boom Clap” Charli XCX participará en la ceremonia de entrega de los premios AMA 2014  que la cadena ABC transmitirá en vivo el 23 de noviembre desde el Teatro Nokia L.A. LIVE...,no
83,El dúo Japo & Jordano presenta credenciales El dúo Japo &amp; Jordano presenta sus credenciales en la música urbana con el respaldo de Gran Velero Records   compañía que tiene en su catálogo a figuras como El Mayor Clásico.La nueva combinación ha acaparado la atención en pocos meses en la industria con canciones como “Yo toy mariao”  “Vamo a topalo”  “Entró al party” y su más reciente propuesta: “Prende”. Wander Daniel Puello Polanco (Japo) y Edgar Stewark Nieves de la Cruz (Jordano) no solo interpretan ritmos  urbanos  sino que también tienen la capacidad de escribir música con letras que pueden abrirle paso inmediato en el mercado internacional  afirman sus promotores. “Como duo nosotros demostraremos una diferencia muy grande en el género urbano. Ya nos están haciendo ofertas para giras por Estados Unidos  Europa y Argentina. En los próximos meses con Dios delante estaremos visitando esos continentes”  expresaron en un comunicado. Mostrando química en los escenarios  la pasión por la música es desbordante en ambos inte...,no
84,“Alexander y un día terrible” Nos simpatiza Steve Carell  nos cae bien su parco y algo pasivo estilo de comicidad  algo que no es muy frecuente y que tampoco casi nadie recomienda  pero que con él funciona.Pero un estilo no es una varita mágica  o sea  que no tiene por qué funcionar por obligación.Porque cualquier estilo  desde los de Olivier pasando por Chaplin  por Welles  por la Streep  la Bergman o la Garbo hasta alcanzar a los mejores de estos 2000  depende de la creación  primero  de un personaje que tenga peso específico  de otros personajes que rodeen  alimenten y condicionen al principal  y de la una historia que tenga por igual substancia.Y de todo eso carece “Alexander and the terrible  horrible  no good  very bad day”.En nuestros años mozos  no sé si todavía  a las ocurrencias de los adolescentes en ocasiones  cuando eran realmente tontas  les decían pavadas  que el autor estaba en “la edad del pavo”.Pues bien  eso nos vino a la mente viendo esta historieta escrita por Rob Lieber  quien se basa en un...,no
85,Dos gigantes en Perú Dos gigantes de la música latina protagonizaron aquí un encuentro histórico. Juan Luis Guerra y Marc Anthony unieron sus talentos en un mismo escenario  “fundiendo” los ritmos de la salsa  el merengue  el son y la bachata ante la complicidad de unos cuarenta mil peruanos.La noche del pasado miércoles  en el Estadio Nacional de Lima  Juan Luis y Marc Anthony iniciaron la gira “Gigante 2” que organiza Cárdenas Marketing Network y que continuará por otros países del continente.Los artistas cantaron juntos por primera vez  en un mismo escenario. Durante la actuación de Marc Anthony  el dominicano apareció sorpresivamente para interpretar a dúo la salsa “Tu amor me hace bien”  y cuando le tocó a él  el boricua llegó al escenario para cantar juntos el merengue “Visa para un sueño”. Momentos inolvidables para los afortunados que pudieron presenciar este junte.El concierto inició a las 9:30 p.m. y el salsero puertorriqueño fue el primero en subir al escenario. Como sabe hacerlo en tarima  s...,no
86,Las “fans” esperan por Romeo Ya hasta un club de fans de Romeo Santos se ha preparado para recibirlo cuando cante en escenarios dominicanos el próximo 14 de diciembre  en Santiago  y el 20 de ese mismo mes en Santo Domingo.En la rueda de prensa que se realizó en SBG de Blue Mall  las fanáticas aparecieron con sus gafetes preparados y bien identificadas. Aseguran que tienen algo preparado para recibir a su artista  a quien admiran y siguen sus pasos. Mientras que por el otro lado los ejecutivos de Brugal  Heidi Pineda y Adalberto Rodríguez  informaron de toda la plataforma que han preparado para que el público dominicano pueda disfrutar de estos conciertos. “La presentación de Romeo Santos  en  el  país  es  un  regalo a todos los dominicanos por ser parte de la historia de nuestra marca y por haber convertido la alegría en un signo de identidad”  sostuvo Pineda  gerente demarca de Brugal.Adalberto Rodríguez  gerente nacional de promoción de la empresa  explicó que a partir de ahora ya está en marcha un concurso...,no
87,El público esperó al mayimbe La noche del cierre del Festival Presidente (el pasado domingo)  permitió que sucedieran cosas importantes  que el público no había visto antes en este escenario. Una de ellas fue el “junte de la historia”  de Wisin y Yandel  que regresaban a un Festival Presidente luego de su separación. Pero también  dos soneros se juntaron en suelo criollo: Víctor Manuel y Gilberto Santa Rosa  (padre e hijo musicalmente hablando). La tercera sorpresa de la noche: Anthony Santos. El Mayimbe llegó pasada la una de la madrugada a escena  desafiando la hora  el agotamiento del público (llegaron a las 5:30 de la tarde).  Eso sí  Anthony Santos sabía que debía llegar e impresionar. Luces  bailarines y efectos especiales dieron vida a la entrada del Bachatú  que de inmediato soltó “hoy se bebe”  una de sus frases más emblemáticas  y claro  se hizo sentir en escena. “Ahora es que va a comenzar esta vaina”  así de simple y sencillo  Anthony Santos comenzó su participación en esta noche de cierre del festi...,no
88,Miriam y Héctor grabarán a dúo La idea de que Miriam Cruz y Héctor Acosta graben un merengue juntos nació en el LISTÍN DIARIO. En una pasada entrevista en este medio la merenguera externó el deseo de poder hacer un tema junto al Torito  quien desde que vio la información en el diario le dijo: “Sí  vamos a grabar ese merengue”  relató el cantante a la prensa luego de la exitosa presentación que tuvo  junto a Miriam en el Festival Presidente 2014.El show de merengue que produjo René Brea para Miriam y El Torito dejó un muy buen sentimiento de patriotismo en los presentes. Fueron los únicos merengueros en una plataforma en donde el género urbano y la música electrónica se exhibieron en todas sus expresiones.Este junte también podría ir más allá de grabar un tema musical y realizar una gira por todo el país con este montaje.OrgullososMiriam y Héctor se mostraron orgullosos de poder representar tan dignamente a su clase  y felices porque  en medio de la percepción que existe sobre la crisis del merengue  demostraron q...,no
89,Salseros boricuas defienden su género De la misma manera que el merengue en República Dominicana no se escucha en la radio   la salsa en Puerto Rico ya no cuenta con la difusión radial que gozaba años atrás. De eso están muy conscientes Gilberto Santa Rosa y Víctor Manuelle  quienes luego de la presentación del pasado sábado   de su espectáculo “Dos soneros”  conversaron  con la prensa local e internacional que estuvo cubriendo las incidencias del Festival Presidente.Para Víctor Manuelle ese poco apoyo  por parte de la radio  ha hecho que mermen los nuevos cantantes salseros. A pesar de que destacó las últimas agrupaciones como Enclave y Otra Nota  lamentó que los nuevos exponentes del género que surgieron ahora  no contaron con la bendición que él tuvo en los 90  cuando la radio se dirigía más a ese género.“Los nuevos cantantes de salsa no tienen la culpa  a ellos se les hace un poco más difícil. Ustedes tienen una cepa nueva de músicos dominicanos haciendo salsa  eso demuestra la fuerza de la salsa  que aún no siendo ...,no
90,Salseros dominicanos se unirán en una canción Fue mucha la emoción que sintieron los salseros dominicanos luego de abrir la tercera jornada del Festival Presidente 2014  con un extraordinario montaje que produjo René Brea. Tras su participación  los exponentes de la nueva generación de la salsa estaban felices. La emotividad se adueñó de Sexappeal  quien desbordado  interrumpía y hablaba sin parar. La emoción de Alex Matos y Yiyo Sarante quienes andan siempre de gira  tuvieron la mejor oportunidad para compartir con los dominicanos y los sorprendidos integrantes de La Chiquito Team Band  agrupación que el público ha sabido acoger y gratificar desde el primer momento de su salida por el buen trabajo que vienen realizado.Verlos cantar juntos en un mismo escenario emocionó también a la prensa que vio la posibilidad de que grabaran un temas juntos  el que sería el primer “capea de la salsa”.Alex Matos se encargó de dar la noticia. Dijo que sí ha habido conversaciones y la motivación para grabar un tema. “Viene algo por ahí  existe ...,no
91,Humor que lleva 20 años Sin lugar a dudas que Raymond Pozo y Miguel Céspedes son una pareja exitosa en el humor.  Las muestras sobran. Cuando llegan a un lugar los fanáticos de inmediato quieren fotos y autógrafos. Ya son 20 años de trabajo que se han consolidado gracias a su espacio de humor en Telemicro  canal 5  y con los shows artísticos que presentan dentro y fuera del país. De hecho  el próximo 31 de octubre tienen una cita con su público en el Bar Lucía. Allí pretenden llenar de risas este lugar que ha acogido a muchas voces dominicanas  y ahora le toca el turno al humor.Con ellos se puede hablar de todo un poco  porque además de la televisión hay temas pendientes que  dejaron interrogantes en muchos de sus seguidores. Uno de ellos es su repentina salida de la emisora La Mega de Nueva York  tema del que hablan sin resentimiento alguno y con claridad. “¿Qué tiempo tienen que no van a Nueva York?  se les preguntó y de inmediato Miguel con risas respondió: “Desde que salimos de La Mega”.GratificanteLa ...,no
92,Canserbero el rapero magistral Gran júbilo se ha sentido dentro de los amantes de la cultura hip hop con la noticia de que el caballo de Venezuela  Tyrone José Gonzales  mejor conocido como Canserbero  uno de los raperos más respetados de Latinoamérica  se estará presentando en el Festival Internacional Sin Fronteras: “Quisqueya”  junto al papá del rap criollo  Lápiz Conciente  el liricísta y maestro Dkano  y el underground de Santiago Negro HP. En una entrevista realizada por LISTÍN DIARIO  Canserbero anunció colaboraciones con raperos dominicanos: “Los featuring que haré serán con el Lápiz Conciente  Dkano y el Negro HP”.Añadió que reconoce el trabajo que ha venido realizando Vakeró y el grupo “Lo Correcto”. De estos últimos dijo que ha colaborado.Además de anunciar su presentación el próximo mes  Canserbero expresó que está dándole promoción a su tema “Mundito de rap”  en colaboracion con un grupo venezolano de hip hop.“Estamos promocionando en el país Mundito de Rap  en colaboración con Séptima Raza. Es un te...,no
93,Crearán escuelas de arte en todo el país Félix Germán está entusiasmado con el montaje teatral de estos días en su Bellas Artes del alma (“Un tranvía llamado deseo”)  pero al mismo tiempo luce un optimismo contagioso como director de esa institución.La razón es que el proyecto de ampliar a todo el territorio dominicano las escuelas de teatro  danza  música y artes visuales será realidad a partir del 2015. En la actualidad se calculan 3 2municipios que tienen algún tipo de academia o escuela. Esa cifra se aumentará a 155.“Las escuelas son el futuro; la educación es la punta de lanza del desarrollo”  afirmó Germán en declaraciones a LISTÍN DIARIO  periódico que viene abogando porque las academias formen parte de las comunidades como forma de contrarrestar la delincuencia y la vagancia de la niñez y la juventud.Su pensar “Sí  hay que lograr que las escuelas se conviertan en una forma de neutralizar la violencia. Es una forma de que los muchachos no estén en la calle. Es un país de gente con talento y aquí debe haber una escue...,no
94,La patilla y el bigote que Pitt no quiere dejar Brad Pitt sigue en personaje. El actor lleva en estos días el mismo bigote y las patillas largas que dejó crecer para la película “By The Sea”  que dirige su esposa  Angeline Jolie.Con esas características físicas  Brad Pitt asistió anteanoche a la premier de “Fury”  una película sobre la Segunda Guerra Mundial protagonizada por él  la cabeza de un comandante de tanque sale volando cuando este se asoma durante una fiera batalla.Sobre “By The Sea” es un proyecto escrito  dirigido y protagonizado por Jolie  quien no había querido revelar mayores detalles sobre la trama  pero en una reciente entrevista dio a conocer que junto a Pitt  interpretarán a marido y mujer en la gran pantalla.“Estamos trabajando juntos en un drama sobre el dolor  buscando la manera de sobrellevar un matrimonio difícil”  añadió Jolie en una entrevista difundida por el periódico Daily Mail.Aunque sus personajes no pueden ser completamente felices  con toda seguridad  el nuevo señor y señora Jolie-Pitt están disfr...,no
95,Unidos contra el hambre Los artistas que participarán mañana del concierto benéfico para celebrar el Día Mundial de la Alimentación iniciaron la etapa final de los ensayos con miras a la actividad en el Aula Magna de la Universidad Autónoma de Santo Domingo (UASD).“Las mejores voces cantan contra el hambre” contará con las participaciones de Víctor Víctor  Milly Quezada  Pavel Núñez  El Prodigio  Xiomara Fortuna  Bobby Delgado  José Antonio Rodríguez y Janio Lora  los cuales realizan sus ensayos en Casa de Teatro.El concierto es una iniciativa de la Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO)  la Vicepresidencia de la República  el Ministerio de Agricultura  entre otras instituciones; tiene el fin de recaudar comida para el Banco de Alimento de la Arquidiócesis de Santo Domingo.Rosa Borg  encargada de comunicación del evento  explicó que este fue creado para llamar la atención de la ciudanía sobre la situación de hambruna en que viven aproximadamente 1.5 millones de domi...,no
96,Batman El Regreso del Caballero Oscuro Mi abuela llevó a mi hermano a Miami y  cuando volvieron  me trajeron de regalo la nueva película animada de Batman en DVD que está basada en la obra épica y ganadora de Frank Miller  El Regreso del Caballero Oscuro. La película  igual que la novela grafica  se trata de que Bruce Wayne es ahora un hombre de 50 años  y ya se ha retirado del manto del detective enmascarado  pero cuando ve que una pandilla homicida y sádica  conocida como los mutantes  ataca Ciudad Gótica  “furioso y con ganas de golpear a alguien”  regresa a ser Batman. En los primeros minutos de la película  se descubre que Wayne no es el único protagonista  sino que también lo son las opiniones de las personas y las noticias donde éstas salen. Al ser entrevistados  algunos piensan que está bien que alguien se enfrente al crimen y a la corrupción. Mientras  otros creen que el caballero oscuro es un psicópata que viola los derechos humanos. Entonces  mientras los minutos siguen   lo que se produce es como una competen...,no
97,“El Justiciero”: Convencional hasta el último sorbo Noticias que han llegado a nuestra redacción nos aclaran ciertos puntos oscuros en la historia del “comic” y del cine en sentido general. Confidencialmente  por supuesto  se nos ha hecho saber que Batman  a quien muchos creían retirado gracias a su prolongada ausencia frente a su público admirador (entre el cual nos encontramos nosotros  por supuesto)  en realidad no hizo tal cosa. La realidad real y verdadera es que el héroe anda por esos lados oscuros de incógnito  que se ha despojado de la peculiar vestimenta  de la capucha y la capa y que por esa razón no es reconocido cuando circula por las calles de Bostón o las de cualquier otra ciudad  cuando va a restaurantes de poca monta y que  incluso  para confundir a sus seguidores  hasta ha conseguido un trabajito de nada en un almacén de artículos de construcción  que se ha cambiado el nombre de Bruce Wayne y ahora sacó una cédula con el nombre de Robert McCall.Pero  por supuesto  lo que no ha abandonado el paladín de la Justicia es ...,no
98,Nido de amor y de un videoclip Con escenarios dominicanos durante los 4 minutos y 57 segundos que dura el videoclip  el cantante Marc Anthony protagoniza una historia de amor que culmina en boda junto a su pareja la modelo venezolana Shannon de Lima en su nuevo visual “Flor pálida”  que se estrenó ayer en Telemundo y que aviva los rumores de una ceremonia real entre ambos.Según anunció la discográfica Sony Music Latin  el vídeo del tercer sencillo del álbum “Marc Anthony 3.0” está disponible en Vevo.com desde ayer  un día después de su estreno en televisión.Rodado en agosto en diferentes enclaves de La Romana (República Dominicana)  el videoclip muestra una historia romántica en el campo cuyos protagonistas son el cantante y la modelo.El salsero neoyorkino de origen puertorriqueño anticipó hace unas semanas en su cuenta de Instagram que “pronto” traería una “sorpresa” y acompañó el mensaje con el título de la canción y una foto en blanco y negro en la cual caminaba de la mano con De Lima.Por su parte  la modelo v...,no
99,Mirada sin precedentes La nueva película con Brad Pitt  “Fury”  ofrece una visión sin precedentes sobre la guerra que a más de uno le parecerá demasiado cruda y difícil de digerir  pero cuya violencia es justificada por el director como un realismo sincero.Durante el rodaje del film  que narra una historia sobre la Segunda Guerra Mundial con varias escenas de masacres a gran escala  hasta un doble resultó herido al ser apuñalado con una bayoneta.“La guerra es violenta. Todo es realmente realista”  explicó en una entrevista con la AFP el director David Ayer  quien aseguró que muchas escenas están basadas en informes militares redactados tras los combates.“La triste realidad es que los soldados estadounidenses ejecutaron a muchos prisioneros durante la Segunda Guerra Mundial. Fue como una epidemia”  agregó.La cinta  que se estrena este viernes en Estados Unidos y a partir de enero en Latinoamérica  sigue a los cinco miembros de un tanque Sherman conducido por Brad Pitt  que da vida al experimentado sargento...,no
100,Buen humor a Escenario 360 Escenario 360 realizará la primera temporada de su show  “Humor por las 4 Esquinas”. Durante los miércoles 29 de octubre  5  12 y 19 de noviembre  estarán fijos los humoristas Felipe Polanco “Boruga”  Cheddy García y Juan Carlos Pichardo Jr. Y un cuarto invitado sorpresa que será diferente cada semana.“Humor por las cuatro esquinas” tendrá su primera función el miércoles 29 de octubre a las 8:30 de la noche. La escenografía de esta serie de espectáculos será montada por Omar Martí y la música del opening estará a cargo de Juan Solares.Todos los asistentes recibirán dos tragos de bienvenida  cortesía de ron Macorix y al final de cada show se sortearán tres cajas de Freixenet Cordón Negro  cortesía de Álvarez &amp; Sánchez y Almacenes América.Escenario 360 invita a disfrutar de dos horas de pura carcajadas  por sólo RD$600 la entrada  en un lugar con la calidad que requiere una buena comedia  con parqueos seguros. Las boletas están a la venta en Escenario 360. Para información (82...,no
101,“Primero de enero” Por supuesto que se han hecho excelentes películas sobre historias melodramáticas. Pero para que el resultado trabajando con una historia de ese tipo sea interesante  tiene que partir de una buena historia  de una buena dirección y de buenos intérpretes.Lamentablemente  “Primero de enero” carece de todas esas condiciones.Es una historia floja  deshilvanada  que avanza a tropezones y con una serie de personajes carentes de personalidad definida e interpretados a tontas y locas.Para empezar  este es un film al cual no llevaría a un nieto pequeño porque presentar a ese Sebatián como el héroe de la historia es una barbaridad: ese personaje es  de principio a fin  detestable como ser humano  un mal ejemplo para cualquier chico desde los más pobres hasta los más ricos  y que no nos salgan ahora con que “el pobrecito está traumatizado por lo que sucede con sus padres”: la madre debió darle una pela  y el padre otra.Segundo  esos personajes hacen lo que les viene en ganas sin ton ni son: el...,no
84,El J-Ross y Yan Play Este dúo es de los nuevos talentos que prometen una éxitosa carrera. Han grabado con artistas de la talla del Príncipe Baru y han popularizado cortes musicales en las redes sociales  uno de ellos es “Ella se quilla”  la cual cuenta con un amplio apoyo de los oyentes.,no
85,Rosaly Rubio gana festival Rosaly Rubio ganó el primer lugar en el “All For One Caribbean Festival”  celebrado el sábado en Martinica  donde participó como representante de República Dominicana.La cantante  quien se encuentra en Martinica desde el pasado 15 de octubre  viajó a ese país gracias al apoyo y patrocinio de Ramón Rodríguez (Monchy)  director general de los Comedores Económicos del Estado y de Andrea Medina  cónsul general de República Dominicana en Guadalupe y las Antillas Francesas.    El festival  que celebró su segunda edición este año  entregó un premio al mejor performance a la representante de Trinidad &amp; Tobago  más un tercer y segundo lugar a los representantes de Dominica y Barbados respectivamente  dando como ganadora del primer lugar a Rubio  que interpretó los temas “Ahora tú” de la española Malú  y su versión en salsa del tema “Cierra los ojos”  obteniendo en ambos casos una excelente respuesta de los miembros del jurado y del público.Festejo de la cultura“All for One Caribbean ...,no
86,Batman El Regreso del Caballero Oscuro Mi abuela llevó a mi hermano a Miami y  cuando volvieron  me trajeron de regalo la nueva película animada de Batman en DVD que está basada en la obra épica y ganadora de Frank Miller  El Regreso del Caballero Oscuro. La película  igual que la novela grafica  se trata de que Bruce Wayne es ahora un hombre de 50 años  y ya se ha retirado del manto del detective enmascarado  pero cuando ve que una pandilla homicida y sádica  conocida como los mutantes  ataca Ciudad Gótica  “furioso y con ganas de golpear a alguien”  regresa a ser Batman. En los primeros minutos de la película  se descubre que Wayne no es el único protagonista  sino que también lo son las opiniones de las personas y las noticias donde éstas salen. Al ser entrevistados  algunos piensan que está bien que alguien se enfrente al crimen y a la corrupción. Mientras  otros creen que el caballero oscuro es un psicópata que viola los derechos humanos. Entonces  mientras los minutos siguen   lo que se produce es como una competen...,no
87,Las “fans” esperan por Romeo Ya hasta un club de fans de Romeo Santos se ha preparado para recibirlo cuando cante en escenarios dominicanos el próximo 14 de diciembre  en Santiago  y el 20 de ese mismo mes en Santo Domingo.En la rueda de prensa que se realizó en SBG de Blue Mall  las fanáticas aparecieron con sus gafetes preparados y bien identificadas. Aseguran que tienen algo preparado para recibir a su artista  a quien admiran y siguen sus pasos. Mientras que por el otro lado los ejecutivos de Brugal  Heidi Pineda y Adalberto Rodríguez  informaron de toda la plataforma que han preparado para que el público dominicano pueda disfrutar de estos conciertos. “La presentación de Romeo Santos  en  el  país  es  un  regalo a todos los dominicanos por ser parte de la historia de nuestra marca y por haber convertido la alegría en un signo de identidad”  sostuvo Pineda  gerente demarca de Brugal.Adalberto Rodríguez  gerente nacional de promoción de la empresa  explicó que a partir de ahora ya está en marcha un concurso...,no
