id,articulo,clase
108,Las noches del festival Durante tres días consecutivos los dominicanos disfrutaron en todo su esplendor el Festival Presidente  un evento que todo el pasado fin de semana reunió en el Estadio Olímpico a los mejores exponentes de los principales géneros musicales. El sábado se presentó al bachatero Prince Royce  los salseros Chiquito Team Band  Sexappeal  Yiyo Sarante y Alex Matos  juntos a Míriam Cruz y Héctor Acosta que hicieron gala de su música ante un público que esperaba ansioso cada uno de sus temas  y para cerrar con broche de oro la noche del sábado subió a escenario Bruno Mars  quien desde que apareció en tarima  logró de inmediato conectar con la multitud con una mezcla de género que motivó hasta a los que no conocían su talento.,no
109,Una noche histórica para Viamar La celebración de los 50 años del Grupo Viamar sigue viento en popa. Ahora presentaron al mercado dominicano el nuevo modelo de Lincoln MKC 2015  con el objetivo de satisfacer a los clientes del segmento de lujo en el país. Durante un coctel en Blue  Mall  Sonia Villanueva de Brower  vicepresidenta de Relaciones Públicas  expresó: “Nos sentimos muy orgullosos en esta noche histórica. Hoy se inicia un nuevo recorrido de la mano de Lincoln Motors Company  una de las marcas más emblemáticas del mundo”.Crucita Santiago  Marketing Manager para Centroamérica y el Caribe  invitada especial  dijo que están relanzando la marca Lincoln en RD. Atractiva oferta:Lincoln expande su línea de productos  ahora con una tecnología de alta calidad. Es la perfecta combinación de un diseño automotriz dinámico y una experiencia de manejo inigualable.,no
110,Germán Brugal cumple 100 La familia Brugal-Nouel  celebró el primer siglo de Germán Brugal Mateos  en el exclusivo salón de la Dolcerie Next Door.Durante la celebración no faltaron las anécdotas de los tíos  familiares y amigos más cercanos a don Germán  un hombre que mantiene gran ímpetu  don de mando y que denota que en sus años de juventud tuvo un gran porte y elegancia que aún mantiene. Germán de una manera efusiva le dio la bienvenida a todos los presentes y dijo: “Estoy muy contento de ver tanta gente querida  y hoy doy gracias porque compartí 63 abriles con mi fenecida esposa  Margarita  cariñosamente Margó  la mujer que más quise en mi vida  aún la sigo amando  y fruto de nuestro amor tuvimos 4 hijos: Sarah  Germán  Frank y José”.,no
111,Medio siglo de existencia Ernesto M. Izquierdo  presidente de Grupo Universal  y su esposa Evelyn De León de Izquierdo  fueron los anfitriones del coctel que se realizó en el Garden Thent del hotel El Embajador para celebrar el 50° aniversario de ARS Universal. Con esta celebración forma parte del calendario de actividades que han planificado los ejectuvos de ARS Universal para festejar este acontecimiento  que según Izquierdo  pone en evidencia los éxitos de sus cinco décadas  los que les han permitido acompañar y apoyar a sus clientes en los momentos más importantes; generándoles valor a través de productos innovadores  un modelo de servicio con calidad certificada  así como una vinculación estrecha con las necesidades de la sociedad dominicana.“ Nuestro agradecimiento más sincero a los clientes  muchos de los cuales han permanecido a lo largo de estos 50 años depositando su confianza en nosotros. Gracias a todos por permitirnos seguir creciendo y repensar nuestras prácticas para generarles mayor valor a l...,no
112,Desfile NJ reconce a jurista dominicano Con motivo del desfile dominicano en el estado de Nueva Jersey  que se celebra en septiembre de cada año  fue galardonado con el premio “El abogado del año”  el reputado jurista dominicano Juan Roberto González Batista.González Batista  oriundo de Bonao  ha tenido un ejercicio ininterrumpido durante más de 20 años de carrera profesional con una trayectoria apegada a estrictos valores éticos  por lo que fue reconocido por las alcaldías de Patterson y Passaic  y declarado Huésped Distinguido.El jurista expresó que lo más emocionante para él fue poder ver izar nuestra bandera tricolor en los Estados Unidos de Norteamérica como parte de los actos de celebración del desfile.,no
113,Antonio Cosmen en Casa Avila El chef Antonio Cosmen  autor del “Mejor cocido de España”  fue recibido con un coctel de bienvenida en el restaurante Casa Ávila de Blue Mall  donde además  se celebró la Semana de España.Durante el evento  Antonio Cosmen recibió una placa de reconocimiento de manos de Mario Llana  country manager de IMC   por sus aportes a la gastronomía española. También Cosmen entregó un certificado al restaurante que lo acredita como poseedor de la receta del mejor cocido de su país.“Para mí es un verdadero honor recibir este galardón por un trabajo tan apasionante como la cocina  el cual disfruto mucho cada momento de mi vida. Los espero pronto por España”  manifestó Cosmen. El chef estará  en el establecimiento  reciciendo comensaleshasta el próximo domingo.,no
114,Unidas contra el cáncer ??a Rama Femenina de la Liga Dominicana Contra el Cáncer (LDCC) celebró su tradicional Merienda de las Sábanas “Vivian Reyes de Álvarez”  a favor de pacientes con cáncer de mama del Instituto de Oncología Doctor Heriberto Pieter. El evento tuvo lugar en la sala principal del Santo Domingo Country Club  el cual ha servido por 20 años como escenario para esta celebración y contó con la asistencia de las damas voluntarias que integran la organización  así como de un público  que cada año se une para contribuir con esta noble causa. La acostumbrado Merienda de las Sábanas se desarrolló bajo el lema del proverbio bíblico “A Jehová presta el que da al pobre  y el bien que ha hecho se lo volverá a pagar”  cuyo objetivo principal es la recaudación de fondos para ayudar a pacientes de escasos recursos con sus tratamientos  estudios y procedimientos clínicos.,no
115,Zumba ‘party’ para socias Nestlé Dominicana celebró un “Zumba Party” para las socias del Club Nestlé. La actividad  celebrada en el Parque Iberoamérica  es cónsona con la filosofía corporativa de Nestlé a escala mundial  que promueve cinco pasos: Come Saludable  Controla porciones  Actívate  Cuida tu Salud y ¡Sé Feliz! Dinorah Ramírez  gerente de Servicios al Consumidor de Nestlé Dominicana  expresó: “En el marco de las actividades que realiza Nestlé Dominicana en acuerdo con nuestros tres pilares de nutrición  salud y bienestar  amplificamos el mensaje sobre la importancia de una alimentación saludable y creamos conciencia en nuestras socias del Club NestléÆ  a través de los cursos y talleres de cocina que realizamos. También abordamos sobre la importancia de cuidar su salud a través de actividades físicas. En tal sentido  les invitamos a que utilicen áreas libres para ejercitarse y disfrutar de la vida  mientras se cuidan”.El “Zumba Party” es una de las diversas actividades que ha realizado Nestlé a benefi...,no
116,República Popular China cumple 65 años En un ambiente lleno de armonía  la República Popular China conmemoró los 65 años de su proclamación por Mao Zedong. El evento fue organizado por el Centro de la Colonia China y otras entidades del pueblo asiático. Su King Fung  presidente del Centro de la colonia  y el representante de la Oficina de Desarrollo Comercial de la República Popular China en el país  Gao Shoujian  recibieron a los invitados a la cena de gala. Ambos pronunciaron un breve discurso. Al evento asistieron la Asociación de las Familias Chi Tack (Familia NG)  las Familias Joa  Lai y Kong  Inc.  Chi Kun Tong (masones chinos)  Cámara China de Comercio de la República Dominicana  Unión Empresarial Dominico-Chino  Cámara de Comercio y Cultura Dominico Chino;  Grupo Tai Ka Lo  Asociación Nuestra Familia; Fundación Flor para Todos y la Fundación Chasintong.Presentación: En la actividad de aniversario se presentó un espectáculo acrobático chino y el tradicional baile de la danza del León. También los niños de la escue...,no
117,Más opciones para el crecimiento La empresa de telecomunicaciones Claro presentó en Santiago su nueva plataforma de servicios en la nube  denominada Clarocloud  en un evento donde dio a conocer esta gama de soluciones integrales que permiten impulsar el crecimiento de las empresas  tanto PYMES como corporaciones  a través de la integración rápida y sencilla de diferentes tecnologías. El evento tuvo lugar en el hotel Gran Almirante  donde el director de Ventas Clientes Corporativos  Walter Shall  ofreció las palabras de bienvenida y manifestó que estas innovadoras soluciones informáticas permitirán un uso más eficiente de los recursos de las empresas  haciéndolas más productivas y competitivas.  SOLUCIONES ÓPTIMAS PARA LAS EMPRESASVirgilio Castillo  director de Servicios Cloud  destacó que las nuevas soluciones permiten optimizar costos de operación  debido a que cada empresa pagará únicamente en función del servicio que contrate por el tiempo que lo necesite.,no
118,Ofrecen detalles Mercadexpo 2014 Una vez más vuelve el congreso internacional Mercadexpo  uno de los eventos más importantes en su área que realiza la escuela de Mercadeo de Unibe  en el que durante tres días se ofrecen conferencias y seminarios con destacados profesionales de la rama.La actividad  a realizarse del 19 al 21 de noviembre  en su edición 2014 está enfocada en sus objetivos en trabajar una actividad de innovación y excelencia  para seguir impactando a estudiantes  profesionales y relacionados del área en el país. Los datos fueron ofrecidos en un coctel en las instalaciones de la universidad  en presencia de las principales autoridades de la alta casa de estudios  quienes mostraron su satisfacción por el éxito de las ediciones anteriores de la actividad.  DISCURSO DEL DECANO DE LA ESCUELA DE MERCADEO DE UNIBEJosé Martín Morillo  director de la Escuela de Mercadeo  al resaltar la trayectoria de Mercadexpo dijo que este año celebra su vigésima tercera edición con la idea principal de compartir emociones d...,no
102,Celebran fiesta en honor a Alemania Con el objetivo de resaltar el Día de la Unidad Alemana  su embajada en República Dominicana  celebró  con una recepción ese acontecimiento tan importante en la cultura de ese país  junto a empresarios y embajadores.Durante el evento  Victoria Maria Zimmermann Von Siefart  embajadora de Alemania  señaló lo significativa y emocionante que es esta celebración para los directivos de la embajada  ya que tienen el compromiso de continuar recordando la caída del Muro de Berlín  un acontecimiento que representa un momento crucial  tanto en la historia nacional de esa nación como en la de Europa  además de su significado mundial.“Esta fecha simboliza la victoria de la libertad y de la democracia por una revolución pacífica  por eso nos complacemos en presentar  con motivo de los 25 años de la caída del Muro  un programa cargado de entretenimiento con el  propósito  de ampliar los conocimientos culturales con relación al país”  manifestó Von Siefart.Asimismo tendrán una exposición llamada De...,no
103,Celebran los 100 años de la virgen de Schoenstatt Con el objetivo de celebrar los 100 años de fundación del movimiento cristiano Schoenstatt  sus miembros  organizaron una actividad a realizarse este domingo de 9:00 de la mañana a 4:00 de la tarde en su santuario ubicado en la comunidad La Victoria  Santo Domingo Norte.OrigenLa fundación del movimiento de Schoenstatt tuvo lugar al inicio de la primera Guerra Mundial  hace 100 años  por el sacerdote José Kentenich. Esta organización católica es una red que trabaja en proyectos religiosos  educacionales y sociales. Según su portal oficial  Schoenstatt significa carácter  libertad  vivir en la alianza  disfrutar a Dios.,no
104,Nueva tendencia en tecnología Ejecutivos de la empresa H&amp;H Solutions presentaron las nuevas tecnologías para aceleración de plataforma de aplicaciones de la reconocida marca EMC. El lanzamiento realizado durante un almuerzo  en el salón de eventos La Dolcerie Next Door  contó con la asistencias de representantes del área de tecnología de la información de diferentes empresas del país  quienes junto a clientes y relacionados a la firma  fueron partícipes de interesantes datos sobre el tema.Alfredo Guerrero  encargado de arquitectura de soluciones y servicios de H&amp;H Solutions  tuvo a su cargo la presentación de la nueva propuesta  mientras que Heriberto Bienvenido Mondesí  presentó a la firma H&amp;H Solutions  como la mejor opción a la hora de pensar en la última generación para su plataforma de tecnología.,no
105,Nuevo menú para degustar ¡Hola  buenos días! Bajo el manto protector de nuestro Señor Jesús  nos encontramos esta semana. Con un exclusivo grupo de colegas asistí a la presentación del “Perfect Cuts Taste”   del restaurante de origen norteamericano Outback Steak House  donde nos invitaron a conocer un menú degustación de sus mejores cortes de carnes Certified Angus Beef  acompañados con su respectivo maridaje de vinos selectos. Un viaje de sabor que el paladar puede describir en cada plato  el cual tiene como compañía bebidas exquisitas que se complementan entre sí  donde ni una ni la otra hacen competencia  ni protagonismo  sino que se complementan para hacer una excelente combinación. Esta novedosa propuesta gastronómica es una opción única  que los amantes de las carnes como yo  no debemos perdernos  pues la mezcla de elementos  condimentos y aromas se conjugan para deleitar los sentidos... Omar Cepeda Darauche  director ejecutivo de Outback Steak House República Dominicana  y  Gisselle Camilo  gerente d...,no
106,¡Sea saludable y rejuvenezca con optimismo! Desde la entrega anterior  hemos puntualizado que las personas optimistas tienen absoluta confianza en sí mismas  y sus pensamientos evocan  actitudes positivas  por lo que proyectan una presencia juvenil e impactante  que atrae  y envuelve su entorno con un escenario agradable.Son las personas que inspiran para el entusiasmo  para buscar nuevas opciones y no rendirse nunca  de manera que perfilan los senderos por los caminos de la perseverancia. Este término nos recuerda una frase muy popular que dice: “El que persevera triunfa”  así como un pensamiento de Simón Bolívar   que expresa “Para el logro del triunfo siempre ha sido indispensable pasar por las sendas de los sacrificios”.Según un estudio del University College London  las personas más positivas y felices tienden a tener mejor salud que aquellas que viven en un constante estrés y son pesimistas.Es cierto  las personas optimistas viven más y mejor porque su corazón se mantiene en buen estado más tiempo  señala otro estudio r...,no
107,Dos seminarios sobre negocios Con la participación de dos conferencistas  la empresa  Internacional RE/MAX organizó el seminario  “El Poder de tu Negocio Reside en Ti”  un evento con el que busca reforzar el fundamento del sistema RE/MAX basada en sus Agentes y su desarrollo personal. El evento inició con  Gaby López  quien es coach certificada en Argentina. “RE/MAX Argentina ha sido la Región del Año a nivel mundial dos veces y esta experta ha sido clave para el desarrollo de muchos de sus brokers y agentes”  según explica un material de prensa. Mientras que la sesión de la tarde estuvo  a cargo de David Knox  quien ha capacitado a miles de brokers y agentes RE/MAX en EE.UU. y alrededor del mundo.También participaron como expositores locales Melido Marte  broker de RE/MAX  Benjamín Urbáez y Henry Urbáez  asociados de REMAX.,no
108,Aires navideños en Plaza Lama Con una amplia variedad de adornos  elementos y detalles alusivos a la temporada  ejecutivos de Plaza Lama dieron la bienvenida a la Navidad  una mágica época llena de alegría  luz y color para los dominicanos.El portafolio trae una colección de grandes bolas  arbolitos  flores y las hermosas piezas de renos tanto en cristal como en plata  además de otros artículos en colores y tonalidades típicos de estas fiestas  explicó Elsa Lama de González  vicepresidenta de la tienda  en el lanzamiento realizado en sus instalaciones de la 27 de Febrero con Churchill.“Plaza Lama Navidad 2014 es como se denomina la temporada que celebra el nacimiento del niño Jesús”  externó Lama  y añadió que habrá especiales de temporada. ORFERTA. El catálogo incluye temas infantiles  como peluches y bolas combinadas  en colores rojo  verde y dorado,no
109,Vive la música El pasado viernes República Dominicana vivió la música en todo su esplendor. Fue el primer día del Festival Presidente  evento que hará su cierre hoy en el Estadio Olímpico Félix Sánchez.Como en cada ocasión  el público asistió con muchas expe c t a t ivas   que al parecer les fueron complacidas. Desde las 4:00 de la tarde el estadio estuvo abierto. El espectáculo se inició a la hora pautada: 7:30 de la noche.Los ritmos musicales en aquellas horas fueron orientados a un público de espíritu joven. El Boli  Hony Estrella y Jochy Santos fueron los presentadores del concierto.Para dar inicio al espectáculo se hicieron un selfie y de ahí en adelante todo fue celebración y energía expresadas. La velada duró hasta el amanecer. Escenario El montaje incluyó impresionantes luces  tarima de inmenso tamaño y pantallas que proyectaban todo el acontecimiento.,no
110,La nueva línea de Pinturas Tropical Continuando con su compromiso de ofrecer otras opciones a sus consumidores a la hora de embellecer su hogar o espacios  ejecutivos de Pinturas Tropical lanzaron la línea “Tropical Plus”  una propuesta 100% acrílica. La nueva oferta fue presentada en el Convention Center del hotel Barceló Bávaro Palace Deluxe  lugar que fue ambientado con detalles alusivos a la marca.La actividad fue encabezada por José Luis Corripio Estrada y José Alfredo Corripio  presidente y vicepresidente de Pinturas Tropical  respectivamente  quienes junto a Guillermo Gutiérrez  director de Ventas; y Jorge Rivas  gerente de la marca  compartieron con los invitados los beneficios que trae consigo el nuevo producto.  José Aníbal Peralta  director de Mercadeo  al resaltar el compromiso de la empresa con el país dijo:  “Estamos entregando a los consu-midores un producto de calidad que va acorde con el amplio desarrollo de las construcciones y edificaciones de nuestro país”.“Pinturas Tropical Plus 100% acrílica tien...,no
111,Logros contra la glaucoma El Instituto Contra la Ceguera por Glaucoma (Incocegla) celebró su 18 aniversario durante un coctel-conferencia  en el que se  evidenciaron los logros alcanzados por la entidad  así como las actividades que han realizado en busca de detectar y evitar los problemas visuales por glaucoma.Durante la actividad realizada en el hotel Holiday Inn  Tomás Vargas  director del Incocegla  dijo que la institución se creó con la finalidad de proveer a pacientes de escasos recursos una atención de primera  con médicos capacitados y tecnología de punta  sin incurrir en altos costos.“Desde el año 1996  estamos brindando asistencia a personas de escasos recursos  a las cuales se les han  practicado cirugías y tratamientos a bajo costo”  dijo Vargas. objetivo. La entidad ha asistido a más de 200 000 pacientes que han llegado de las diferentes provincias del país con problemas visuales.,no
112,Agasajo a empresario de gastronomía internacional Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International y Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas & Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.,no
113,Chile festeja 204 años de historia El embajador de Chile en el país  Fernando Barrera Robinson  ofreció una recepción en su residencia oficial para conmemorar el 204 aniversario de la Declaración de la Independencia Nacional. La comunidad chilena residente en el país  autoridades dominicanas  el cuerpo diplomático  estuvieron presentes en la actividad  organizada con el fin de informar que han pasado más de dos siglos desde que un grupo de patriotas en la ciudad de Santiago decidieron que debían emanciparse de la metrópoli en la península ibérica.“Chile ha transitado estos 204 años  enfrentando las adversidades que la naturaleza le ha deparado  y los desvíos dolorosos de su institucionalidad. También en este lapso ha parido dos nóveles de literatura  tiene los mejores vinos  frutas y pescado del mundo”  dijo Barrera.Aseguró que están orgullosos de la nación que han conformado  fruto sin duda  del trabajo laborioso de las generaciones que han precedido y de las actuales. El aniversario es propicio para destacar que la...,no
114,Galería de arte abre segunda sucursal Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International ñ Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas &amp; Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.Bloomin’ Brands es una de las mayores empresas de comida casual con más de 1 500 restaurantes en Estados Unidos y 21  países a nivel mundial.La residencia de Frank Elías Rainieri en Punta Cana  sirvió de escenario para que los ejecutivos pudieran compartir con los invitados internacionales   y mostrar  las bondades de la región.  En sus palabras de bienvenida  Rainieri expresó su sa...,no
115,Las noches del festival Durante tres días consecutivos los dominicanos disfrutaron en todo su esplendor el Festival Presidente  un evento que todo el pasado fin de semana reunió en el Estadio Olímpico a los mejores exponentes de los principales géneros musicales. El sábado se presentó al bachatero Prince Royce  los salseros Chiquito Team Band  Sexappeal  Yiyo Sarante y Alex Matos  juntos a Míriam Cruz y Héctor Acosta que hicieron gala de su música ante un público que esperaba ansioso cada uno de sus temas  y para cerrar con broche de oro la noche del sábado subió a escenario Bruno Mars  quien desde que apareció en tarima  logró de inmediato conectar con la multitud con una mezcla de género que motivó hasta a los que no conocían su talento.,no
116,Una noche histórica para Viamar La celebración de los 50 años del Grupo Viamar sigue viento en popa. Ahora presentaron al mercado dominicano el nuevo modelo de Lincoln MKC 2015  con el objetivo de satisfacer a los clientes del segmento de lujo en el país. Durante un coctel en Blue  Mall  Sonia Villanueva de Brower  vicepresidenta de Relaciones Públicas  expresó: “Nos sentimos muy orgullosos en esta noche histórica. Hoy se inicia un nuevo recorrido de la mano de Lincoln Motors Company  una de las marcas más emblemáticas del mundo”.Crucita Santiago  Marketing Manager para Centroamérica y el Caribe  invitada especial  dijo que están relanzando la marca Lincoln en RD. Atractiva oferta:Lincoln expande su línea de productos  ahora con una tecnología de alta calidad. Es la perfecta combinación de un diseño automotriz dinámico y una experiencia de manejo inigualable.,no
117,Germán Brugal cumple 100 La familia Brugal-Nouel  celebró el primer siglo de Germán Brugal Mateos  en el exclusivo salón de la Dolcerie Next Door.Durante la celebración no faltaron las anécdotas de los tíos  familiares y amigos más cercanos a don Germán  un hombre que mantiene gran ímpetu  don de mando y que denota que en sus años de juventud tuvo un gran porte y elegancia que aún mantiene. Germán de una manera efusiva le dio la bienvenida a todos los presentes y dijo: “Estoy muy contento de ver tanta gente querida  y hoy doy gracias porque compartí 63 abriles con mi fenecida esposa  Margarita  cariñosamente Margó  la mujer que más quise en mi vida  aún la sigo amando  y fruto de nuestro amor tuvimos 4 hijos: Sarah  Germán  Frank y José”.,no
118,Medio siglo de existencia Ernesto M. Izquierdo  presidente de Grupo Universal  y su esposa Evelyn De León de Izquierdo  fueron los anfitriones del coctel que se realizó en el Garden Thent del hotel El Embajador para celebrar el 50° aniversario de ARS Universal. Con esta celebración forma parte del calendario de actividades que han planificado los ejectuvos de ARS Universal para festejar este acontecimiento  que según Izquierdo  pone en evidencia los éxitos de sus cinco décadas  los que les han permitido acompañar y apoyar a sus clientes en los momentos más importantes; generándoles valor a través de productos innovadores  un modelo de servicio con calidad certificada  así como una vinculación estrecha con las necesidades de la sociedad dominicana.“ Nuestro agradecimiento más sincero a los clientes  muchos de los cuales han permanecido a lo largo de estos 50 años depositando su confianza en nosotros. Gracias a todos por permitirnos seguir creciendo y repensar nuestras prácticas para generarles mayor valor a l...,no
119,Desfile NJ reconce a jurista dominicano Con motivo del desfile dominicano en el estado de Nueva Jersey  que se celebra en septiembre de cada año  fue galardonado con el premio “El abogado del año”  el reputado jurista dominicano Juan Roberto González Batista.González Batista  oriundo de Bonao  ha tenido un ejercicio ininterrumpido durante más de 20 años de carrera profesional con una trayectoria apegada a estrictos valores éticos  por lo que fue reconocido por las alcaldías de Patterson y Passaic  y declarado Huésped Distinguido.El jurista expresó que lo más emocionante para él fue poder ver izar nuestra bandera tricolor en los Estados Unidos de Norteamérica como parte de los actos de celebración del desfile.,no
120,Antonio Cosmen en Casa Avila El chef Antonio Cosmen  autor del “Mejor cocido de España”  fue recibido con un coctel de bienvenida en el restaurante Casa Ávila de Blue Mall  donde además  se celebró la Semana de España.Durante el evento  Antonio Cosmen recibió una placa de reconocimiento de manos de Mario Llana  country manager de IMC   por sus aportes a la gastronomía española. También Cosmen entregó un certificado al restaurante que lo acredita como poseedor de la receta del mejor cocido de su país.“Para mí es un verdadero honor recibir este galardón por un trabajo tan apasionante como la cocina  el cual disfruto mucho cada momento de mi vida. Los espero pronto por España”  manifestó Cosmen. El chef estará  en el establecimiento  reciciendo comensaleshasta el próximo domingo.,no
121,Unidas contra el cáncer ??a Rama Femenina de la Liga Dominicana Contra el Cáncer (LDCC) celebró su tradicional Merienda de las Sábanas “Vivian Reyes de Álvarez”  a favor de pacientes con cáncer de mama del Instituto de Oncología Doctor Heriberto Pieter. El evento tuvo lugar en la sala principal del Santo Domingo Country Club  el cual ha servido por 20 años como escenario para esta celebración y contó con la asistencia de las damas voluntarias que integran la organización  así como de un público  que cada año se une para contribuir con esta noble causa. La acostumbrado Merienda de las Sábanas se desarrolló bajo el lema del proverbio bíblico “A Jehová presta el que da al pobre  y el bien que ha hecho se lo volverá a pagar”  cuyo objetivo principal es la recaudación de fondos para ayudar a pacientes de escasos recursos con sus tratamientos  estudios y procedimientos clínicos.,no
122,Zumba ‘party’ para socias Nestlé Dominicana celebró un “Zumba Party” para las socias del Club Nestlé. La actividad  celebrada en el Parque Iberoamérica  es cónsona con la filosofía corporativa de Nestlé a escala mundial  que promueve cinco pasos: Come Saludable  Controla porciones  Actívate  Cuida tu Salud y ¡Sé Feliz! Dinorah Ramírez  gerente de Servicios al Consumidor de Nestlé Dominicana  expresó: “En el marco de las actividades que realiza Nestlé Dominicana en acuerdo con nuestros tres pilares de nutrición  salud y bienestar  amplificamos el mensaje sobre la importancia de una alimentación saludable y creamos conciencia en nuestras socias del Club NestléÆ  a través de los cursos y talleres de cocina que realizamos. También abordamos sobre la importancia de cuidar su salud a través de actividades físicas. En tal sentido  les invitamos a que utilicen áreas libres para ejercitarse y disfrutar de la vida  mientras se cuidan”.El “Zumba Party” es una de las diversas actividades que ha realizado Nestlé a benefi...,no
123,República Popular China cumple 65 años En un ambiente lleno de armonía  la República Popular China conmemoró los 65 años de su proclamación por Mao Zedong. El evento fue organizado por el Centro de la Colonia China y otras entidades del pueblo asiático. Su King Fung  presidente del Centro de la colonia  y el representante de la Oficina de Desarrollo Comercial de la República Popular China en el país  Gao Shoujian  recibieron a los invitados a la cena de gala. Ambos pronunciaron un breve discurso. Al evento asistieron la Asociación de las Familias Chi Tack (Familia NG)  las Familias Joa  Lai y Kong  Inc.  Chi Kun Tong (masones chinos)  Cámara China de Comercio de la República Dominicana  Unión Empresarial Dominico-Chino  Cámara de Comercio y Cultura Dominico Chino;  Grupo Tai Ka Lo  Asociación Nuestra Familia; Fundación Flor para Todos y la Fundación Chasintong.Presentación: En la actividad de aniversario se presentó un espectáculo acrobático chino y el tradicional baile de la danza del León. También los niños de la escue...,no
124,Más opciones para el crecimiento La empresa de telecomunicaciones Claro presentó en Santiago su nueva plataforma de servicios en la nube  denominada Clarocloud  en un evento donde dio a conocer esta gama de soluciones integrales que permiten impulsar el crecimiento de las empresas  tanto PYMES como corporaciones  a través de la integración rápida y sencilla de diferentes tecnologías. El evento tuvo lugar en el hotel Gran Almirante  donde el director de Ventas Clientes Corporativos  Walter Shall  ofreció las palabras de bienvenida y manifestó que estas innovadoras soluciones informáticas permitirán un uso más eficiente de los recursos de las empresas  haciéndolas más productivas y competitivas.  SOLUCIONES ÓPTIMAS PARA LAS EMPRESASVirgilio Castillo  director de Servicios Cloud  destacó que las nuevas soluciones permiten optimizar costos de operación  debido a que cada empresa pagará únicamente en función del servicio que contrate por el tiempo que lo necesite.,no
103,BM Cargo inaugura sucursal BM Cargo realizó el  acto  inaugural de su nueva sucursal de las Charles de Gaulle  junto a ejecutivos  clientes y relacionados.Su presidente  Ramses Atallah  agradeció a los presentes y consideró como un logro más en los planes de expansión de la compañia  siendo esta la sucursal número ocho que inauguran en Santo Domingo  uniéndose a las ubicadas en  Piantini  Naco  Bella Vista  Gazcue  Arroyo Hondo  Los Prados y Zona Oriental. Edison Ureña  gerente de la sucursal Charles de Gaulle  manifestó el compromiso que BM Cargo tiene con sus clientes de todas partes del país.“Esta sucursal está dotada de un espacio amplio  de gran comodidad para los usuarios  facilitándole los servicios de transporte de mercancías desde y hacia cualquier parte del mundo  ya sea paquetería personal  carga Express y marítima”  expresó Ureña.,no
104,Ofrecen coctel a conferencistas La Academia para la Profesionalización de la Política (APP) ofreció un coctel a los expertos internacionales que participaron como conferencistas en el primer ciclo del curso “Campañas electorales en el siglo XXI: de la improvisación a la ciencia”  celebrado en el país.La actividad fue encabezada por la vicepresidenta de la República  Margarita Cedeño de Fernández y el presidente de APP  Ricardo Pérez Fernández.El curso fue dirigido a funcionarios electos de todos los niveles del Estado dominicano  así como para profesionales de la mercadotecnia y publicidad  aspirantes a posiciones electivas  analistas políticos de medios de comunicación  estudiantes de ciencias políticas y aficionados a los temas político-electorales.,no
105,Descripción social en una muestra Good... Bad Hair es una muestra hecha con la intención de expresar el condicionamiento que el tipo de cabello ejerce sobre la imagen en la sociedad dominicana en estos tiempos. Para esta “protesta” se utilizó el arte: el diseño de moda  de la mano de Jenny Polanco y la fotografía de Yael Duval. La exposición fue realizada a propósito del tercer aniversario de Blush Magazine  el pasado jueves  en Casa Virginia.En la tercera planta de la tienda estaban las imágenes de modelos vestidas con piezas de Polanco y cuyo peinado evocaba lo natural  en algunas fotos y en otras las cabezas fueron envueltas de brillo fino. Esta diversidad característica de nuestra identidad también se recreó en  las esculturas colocadas en medio del salón. Mientras que el objetivo de la exhibición estuvo justificado en documento colgado en la pared  escrito en español e inglés.La decoración  totalmente exótica  halagó a la naturaleza con cada uno de sus detalles.,no
106,De Corazón a corazón La Fundación De Corazón a Corazón  reciente ganadora del premio Brugal Cree en Su Gente  en la categoría de Desarrollo Comunitario   ofreció un coctel en la Galería de Arte Arawak  para reconocer y agradecer a los famosos y renombrados artistas que aportaron sus obras a la Tercera Subasta Anual “Arte Dominicano” que se realizará el próximo 4 de Noviembre en el Garden Tent del Hotel Embajador.En esta tercera entrega de la subasta anual “Arte Dominicano” se estarán subastando piezas intervenidas por los artistas  cuadros y esculturas en forma de huevo de 49 artistas dominicanos. La subasta tiene como objetivo captar fondos para dar apoyo a la Escuela de Oficios que está enfocada en instruir a los adultos graduados de las clases de alfabetización “Soy de Letras”  así como también contribuir y seguir con las clases a los 102 niños de alto riesgo  residentes en las zonas de Bayahíbe  Villa Padre Nuestro  Benerito  La Romana y El Limón. La fundación participa en alfabetización de niños  i...,no
