id,articulo,clase
36,La DNCD decomisa 42 paquetes de droga Miembros de la Dirección Nacional de Control de Drogas (DNCD)  decomisaron un cargamento de 42 paquetes presumiblemente de cocaína o heroína que sería transportado hacia Puerto Rico en la cola de una patana desde el muelle de Puerto Plata.Más tarde  durante un operativo fue apresado uno los presuntos miembros de la red de narcotraficantes res- ponsable del frustrado trasiego de droga  frente a una heladería del sector Hainamosa  del municipio de Santo Domingo Este. El vocero de la institución  Darío Medrano  al dar la información dijo que la persona que fue detenida  de 40 años  se le ocupó un vehículo marca Kía  color gris  del año 2009  además de diez mil pesos en efectivos  entre otras pertenencias.Manifestó que los 42 paquetes fueron ocupados ocultos en tres compartimientos tipo caleta en la cola de una patana  envueltos en cintas adhesivas plásticas de colores azul  negro  gris y naranja  y que en dicho operativo participó el magistrado José Martínez Montán  fiscal de Puerto Pl...,no
37,La Policía construirá una plaza educativa El jefe de la Policía Nacional  mayor general Manuel Castro Castillo  informó que iniciarán la construcción de una plaza educativa  que será convertida en una universidad policial en la que los miembros de esa institución recibirán mayor entrenamiento especializado y profesional.Empero  el jefe policial rehusó referirse al lugar donde será construida la edificación  al están en la fase de coordinación.Castro Castillo habló en esos términos previo a recibir una comisión de estudiantes de Alta Defensa  y Seguridad de Colombia  donde también se integran oficiales de diferentes países de Centro América.Los estudiantes estaban interesados en observar la aplicación de los sistema de seguridad del país  lo que  a decir del jefe fe la Policía   es un sistema ágil  moderno  puesto al servicio de la comunidad.“Este sistema le ha permitido al país reducir de manera significativa los índices de violencia y de criminalidad en lo que es Santo Domingo  donde se aplica el sistema de emergencia a la...,no
38,Profamilia promueve detección temprana de cáncer de mama Al conmemorarse hoy el Día Mundial de la Lucha Contra el Cáncer de Mama  Profamilia exhortó a la población a observar las medidas para la detección temprana y adoptar estilos saludables de vida que contribuyan a la prevención de la enfermedad. Si el cáncer de mama se detecta a tiempo  existe un alto porcentaje de posibilidad de recuperación.  En este sentido  Profamilia hace esfuerzos para mejorar el acceso a servicios de detección temprana  especialmente en mujeres residentes en los municipios de Santiago  San Francisco de Macorís  Santo Domingo Oeste  Santo Domingo Norte y el Distrito Nacional. En 2013   las clínicas Profamilia ofrecieron servicios de prevención y detección de cáncer de mama a 18 mil 611 personas  realizando 7 983 sonomamografías; 6 009 mamografías y 4 619 consultas de mama. Además  entre los meses de julio a septiembre del presente año  en las clínicas Profamilia fueron distribuidos 1 345 cupones pre-pagados con el interés de brindar atención a las usuarias  teni...,no
27,Reclaman que la Cancillería rinda informe ACNUR Los diputados Víctor Gómez Casanova  del Partido Revolucionario Dominicano (PRD); Vinicio Castillo Semán  de la Fuerza Nacional Progresista (FNP) y Luisín Jiménez del Bloque Institucional Social Demócrata (BIS)  solicitaron formalmente al canciller  Andrés Navarro documentación e información sobre la posición oficial del Estado dominicano y de la Cancillería en el Foro Mundial de Apatridia  llevado a cabo por la Agencia de Naciones Unidas para Refugiados (ACNUR) en la ciudad de La Haya  Holanda  los días 16  16 y 17 de septiembre pasado.En una comunicación fechada el 14 de octubre del año 2014  los legisladores igualmente solicitaron al Canciller  integrantes de la misión oficial que representó a la República Dominicana en el Primer foro sobre apatridia: nuevas directrices  políticas e investigaciones”) celebrado los días 15  16 y 17 de Septiembre en la universidad de Tilburg  La Haya  Holanda.“Queremos la  posición oficial del Estado dominicano sostenida en dicho encuentro  así com...,no
28,Comisión bicameral escuchará hoy a altas cortes Los directivos de la Junta Central Electoral  Cámara de Cuentas y el Tribunal Constitucional acudirán hoy  por antes la comisión bicameral del Congreso Nacional  que estudia el proyecto de Presupuesto 2015 para explicarle su reclamo de mayor aumento presupuestal.A las 10:00 de la mañana irán los miembros de la Junta Central Electoral; y a las 11:30 los  de la Cámara de Cuentas  presididos por sus presidente Roberto Rosario y Licelot Marte de Barrios  respectivamente.Los  directivos del TC  que preside Milton Ray Guevara  serán escuchados a las 3:00 de la tarde de este lunes   en el salón de reuniones de la comisión  en la cuarta planta del Senado. La JCE alega que el 2015 será un año preelectoral por lo que necesita más recursos para organizar los comicios del 2016La  Cámara de Cuentas (CC) pide  un incremento  para cumplir con sus nuevas funciones  entre las que figuran las declaraciones juradas de patrimonio  y  solicitó RD$700 millones para el ejercicio del 2015 y solo le asigna...,no
29,Robert Reid tendrá agua permanente La dirección general de la Corporación del Acueducto y Alcantarillado de Santo Domingo (CAASD) garantizó el abastecimiento permanente de agua potable al Hospital Robert Reid Cabral y la asistencia técnica a cargo de un personal del Laboratorio de Calidad del Agua y de la Subdirección de Operaciones de esa institución.El arquitecto Alejandro Montás dijo que en una reunión que sostuvieron autoridades de la CAASD con José Miguel Ferreras  director del Hospital Robert Reid Cabral  se acordó poner en servicio una cisterna que no está operando  a fin de garantizar el agua que se requiere para la Unidad de Hemodiálisis y para aumentar la capacidad de almacenamiento de agua potable de dicho centro de salud.“Como medida de contingencia ante posible deficiencia del servicio por sequía o trabajos de mantenimiento se está evaluando la posibilidad de construir dos pozos que garantizan un suministro estable”  expresó el funcionario. Montás informó que además de la recién instalada acometida de 4 ...,no
30,La OISOE evalúa la terminación de un centro médico La Oficina de Ingeniero Supervisores de Obras del Estado (OISOE)  inicio la evaluación  para la terminación y acondicionamiento del Centro Médico Auxilio Mutuo en el sector de Los Minas  un hospital dirigido por el padre Gregorio Alegría  donde se da asistencia médica a miles de personas.El Ingeniero Miguel Pimentel Kareh  director general de OISOE  visitó las instalaciones del centro asistencial  atendiendo una invitación del Padre Alegría  quien explicó durante el recorrido cuales son las necesidades más urgentes en materia de estructura física y acondicionamiento de varias áreas entre las cuales se mencionan la lavandería  cocina y comedor.También se visitó un edificio de tres niveles que fue levantado hace ya algún tiempo  sin embargo la segunda  tercera y cuarta planta  no han sido terminada por la falta de recursos  según las explicaciones del padre Alegría.Pimentel Kareh  de inmediato instruyó a los ingenieros Rigoberto Esquea y Domingo Mateo  ambos subdirectores de la provin...,no
31,Desata revuelo la propuesta para interpelar procurador Un gran revuelo causó ayer la  revelación de que un grupo de legisladores  pretende  interpelar al procurador general  Francisco Domínguez Brito  por un activismo político en violación a la Constitución de la República y la Ley Orgánica del Ministerio PúblicoEl senador por el Distrito Nacional  Reinaldo Pared Pérez  dijo desconocer que haya intenciones en el Congreso Nacional  pero adelantó que se opondrá .“Creo que esa decisión debe contar con el visto bueno del PLD y  si existe  que no cuenten conmigo”  dijo ayer ared Pérez  secretario general del Partido de la Liberación Dominicana durante una rueda de prensa La iniciativa no encontrará acogida en la Cámara de Diputados  dijo   el presidente de ese organismo  Abel Martínez  a través de su cuenta de Twitter  @AbelMartinezD De su lado  la fiscal del Distrito Nacional  Yeni Berenice Reynoso  también se refirió al tema y dijo que las amenazas de juicio político al Procurador por investigar un caso de corrupción “es tan asqueante como...,no
32,Raso PN ultima compañera sentimental y luego se suicida Un raso policial ultimó a su pareja de un balazo a la cabeza y luego se suicidó por herida similar  en un hecho ocurrido dentro de la  residencia que compartían  ubicada en el sector Quita Sueño  Haina  informó la Policía.Dijo que la joven Luisa Rosario Caminero  de 22 años  murió a consecuencia de un balazo a la cabeza que le ocasionó su compañero sentimental Braulin Antonio Díaz Reynoso  quien posteriormente se quitó la vida de manera similar.Ambos cadáveres fueron encontrados cerca de la medianoche por familiares que se extrañaron al percatarse de sus ausencias y de que la vivienda se encontraba cerrada.Los cuerpos sin vida fueron hallados encima de una cama  en la habitación de la vivienda  ubicada en la calle Puerto Rico  del referido sector.En la escena se encontró la pistola  marca Taurus  calibre nueve milímetros  serie TGZ63575  que estaba asignado al alistado.,no
33,Aprueba créditos para productoras de conejos El presidente Danilo Medina aprobó ayer créditos a favor de mujeres productoras de conejos y cilantro de Peñaló y para arroceros de Juma  de esta provincia.Medina instruyó al director del Fondo Especial de Producción Agropecuaria para que los fondos a favor de las mujeres productoras sean desembolsados cuanto antes para que sus proyectos arranquen de inmediato  exhortándolas a que incrementen el número de socias para que los beneficios lleguen a mayor cantidad de personas.En la continuación de sus visitas dominicales sorpresa  el presidente también estuvo en la comunidad Juma  de Bonao  donde escuchó las inquietudes de los productores de arroz de la zona  agrupados en la Cooperativa Agropecuaria La Altagracia.El primer punto visitado por el presidente Medina fue la comunidad Peñaló  donde se reunió con comunitarios ya asociados  en su mayoría mujeres  quienes le presentaron sus proyectos.Mujeres emprendedoras con granjas de conejos y con siembra de cilantro.Ángela Rodríguez  preside...,no
34,Unos 199 haitianos acogidos a Plan ya tenían cédulas de RD La Junta Central Electoral ha detectado  resguardada por sus dispositivos de alta tecnología  que 199 haitianos que se acogieron al Plan de Regularización de Extranjeros  para definir sus estatus migratorio en el país  lograron  a través de artimañas dolosas  la expedición de cédulas de identidad mediante la usurpación de nombres y origen dominicano.La Comisión de Oficialías de la Junta Central Electoral (JCE) detectó la maniobra cuando estas personas optaron por la regularización y presentaron documentos que les fueron expedidos por el gobierno haitiano. Al ser confrontados con los datos de archivo de la JCE  se descubrió el asunto.La explicación fue dada por el director de oficialías  César Feliz Feliz  junto al director de Informática de la JCE  Franklin Frías  quienes explicaron que 80 mil extranjeros ya han acudido a solicitud ese servicio  con buenos resultados.Feliz tiene a su cargo la auditoría que ordena la sentencia 168-13 del Tribunal Constitucional “De estos  31 personas...,no
35,Mujer pide reapresar a acusado de matar a su hijo que se fugó de la cárcel Miembros de la Policía Nacional buscan a dos reclusos que la madrugada de este domingo se fugaron del Centro de Corrección y Rehabilitación de La Vega.La Policía y el Ministerio Público identificaron a los reos que escaparon como Jhoan Gabriel Almonte Taveras y Richard Miguel Peralta Holguín  este último condenado a 30 años de prisión tras ser encontrado culpable de matar a un joven durante un atraco.Los dos internos  de acuerdo a las autoridades  cumplían penas cada uno de 30 años por homicidios y violencia callejera en el Centro de Corrección y Rehabilitación Rafey Hombres de Santiago  pero fueron trasladados a La Vega.Los dos reos eran nativos de los sectores de Rafey y el Ejido  de la ciudad de Santiago  respectivamente. La seguridad de turno del penal está bajo arresto para fines de investigación.La alerta sobre la fuga de los reclusos la dio Carmen Martínez  madre de Juan Carlos Rosario  quien fue asesinado por Peralta Holguín en abril de 2009 en un atraco para quitarle su pas...,no
36,Alerta amenazas a la prensa en RD El vicepresidente regional para República Dominicana de la Comisión de Libertad de Prensa de la SIP y director del Listín Diario  Miguel Franjul  alertó sobre agresiones  abusos y amenazas que evidencian las condiciones de inseguridad para el ejercicio del periodismo en el país y citó que  en medio de este clima  los principales diarios acordaron reactivar la Sociedad Dominicana de Diarios para luchar por el desmantelamiento de leyes que penalizan la labor periodística.A continuación el informe sobre la situación de la prensa en la República Dominicana presentado por Miguel Franjul en la 70 Asamblea de la Sociedad Interamericana de Prensa (SIP) que se celebra en Santiago  Chile. En este período una serie de agresiones  abusos y amenazas han puesto en evidencia las condiciones de inseguridad para el ejercicio del periodismo y la libertad de prensa. Tres periodistas de la televisión  Yaniris Sánchez y José Cruz  de Telenoticias canal 11  y Silvino da Silva  del Servicio Informativo N...,no
